ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
22ae1f4cda6b495411c9282fef026402,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,uncultured,uncultured_Actinomycetales
22af52f7b0d7aaa83a4be215c7e342c4,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
22b44c71a7642736bbef9b950e762276,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),hydrothermal_vent
22bf72a25675503d4207c5335bd68c1f,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
22c166b6b95386abbb266df58a60ae2a,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
22c1deea013eea2c8cd10547e7fd70ef,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
22c519373e45a9c61d4eaba9503fa8a1,Bacteria,,,,,,
22cb77b583b7a3c6dc1b39d6615ab477,Unassigned,,,,,,
22cc62b8ea56ec8377efb8382013703f,Eukaryota,,,,,,
22d6e779c6585bc06e69cc28a13b0095,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
22da4ac96e5c1999fb2ae31c4e9328ce,Bacteria,Bacteroidota,Bacteroidia,,,,
22dd96ca5f698bb9e0af682696eb3ff0,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,,
22ddd8135380c5fb45eade0da4064073,Bacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,uncultured_bacterium
22ef6c9eb277e88981123d899178d75c,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
22fd12dee870f3fb71cf03cbc01847c7,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,,
2300e6ed3719a9d487ca1f4cb300f759,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),metagenome
23041ae6114f074fbcb48de12e5e4ab7,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,,,
230632eb75598b49882e7f7c3f40258d,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
23094f2208adcc4f6d0b0e6286e706b6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,metagenome
23096a26a7df8ed7c565d9dddb6e4951,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,
230ae1b4a2672cdc9e80934602c86133,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,uncultured_marine
230c5d4144a8a1949286d5062f5f1730,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Vicingus,
230cb048832326f48d4ae8ef5b095381,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,,,
2310d37a145be813c4c911b42700c29e,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
23159f64bbb806d81cdf9ad0f846da4d,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,uncultured,
2335d8abf4463bbd6a75d8ddd86e6315,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Lentimonas,
233f4984b368c629dce62662fbf10513,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
233fa68b7d8e55899c39d3788fcdd0a0,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Chlamydiaceae,uncultured,metagenome
2340b80c541f747bfbcedd94174e742e,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,,
2342495de964fdb04d3425ef8abf901a,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
234509f27a784d5af4cf8a167698bd93,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,
234cc5b399ad2c4d6e5828f882641060,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,
234cf548e6cb84eca2b213c011109948,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,
235516770e104e7068ba5b96b806671c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
2363dd12581ae38d17f2ddda7bc04323,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
23683ecd61f91a9122ae89892622e7bf,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
236c13605868284be5f9dfa6221902a8,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Vicingus,
236e9491187bcb46b58f0c18218fd591,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,uncultured_marine
23704f2124e361cc8ebd039d0319ae77,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
2378c20bbafd7f0d839bfa99a7937ab8,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,
238dd6a9bf73daf3b4ccb2edd1459a30,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
238edd40879dbd75ddeb502b0d6bd1b1,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
23945012fe623f60aa19ad3ce1f36865,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,uncultured,
2394c2e5ae4b1797116543b30c98aeaa,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),metagenome
23a192fd2b6b2fa920d17a9b57c28121,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,
23a83b477086144304acf704885bafbe,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,
23a92230388c3902543e831337b952aa,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
23aad763b26a4a5b04bb2936b5c90e30,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
23ab9ecf25c0451c820dc2066e080306,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,
23ad2989496207df8bbb62fb5c6628ab,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
23b4b4382c12839574e22def6c89a627,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
23b654cbbea7606890cffdf88b65101f,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,
23bbd985f924307692599c33d32da0c8,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,uncultured,uncultured,uncultured_bacterium
23bc9093af4bfb1effaf84f2cc3c1a61,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Planktomarina,
23c08c10fc438027d42a0cad5bb77708,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
23c4f9b98e2765c4a24a68d86fd94c10,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,SAR116_clade,alpha_proteobacterium
23c6034e2f26335f9f7f0e82e9851f89,Bacteria,Proteobacteria,,,,,
23cf17adc9e53794047e74c2ff18d9f2,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,uncultured,uncultured_bacterium
23da176deb33932f43515cc238d926b5,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,
23eeb990f2d1b7f179233cc6918aba11,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
23f07dfe2267bf3e4ff9fd96dc504e93,Unassigned,,,,,,
23f414805856f636bbf4d8670550b8cc,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,marine_metagenome
23f810c1fea24ba99734ad93ad260818,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae,uncultured_bacterium
23ffb78afdd2b0253cdc75f7c6a05dcc,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
24055c9a3d2b339846662bc114d7f158,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,
240635aca4c6d1e56905044612a92c7f,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutimonas,
240ed7b56aea64856a0d0bdcbcf0acc8,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,
2410193b06b14e41f2e4c30ec6b05f1e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
2413fd8657da481bee1676df02d2361b,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),unidentified_marine
24188de0ec2582a09072f7f272d65db7,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
241ac701477458fb530a4913c536338c,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,SAR116_clade,
2437b39434c72fcb8187f134e704d4ff,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
243dc6e8f77438a6803ee7f858c0367f,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
24457abc37cb69a49fa7122dec9b57e8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
2451bf11084114ca90981e182dab8e91,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),unidentified_marine
2453d8b3cfff2ebadd5a25526e8000cf,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
245b3e700f62405c3ccb8ec617a2409a,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,
245f48a354d70137b774e11f39ffade5,Archaea,Thermoplasmatota,Thermoplasmata,Thermoplasmata,Thermoplasmata,Marine_Group_III,uncultured_marine
245f896182fbdf99b2e32a305f6d91b4,Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,marine_metagenome
2462f9360c583476311e24ca7af0c50f,Bacteria,,,,,,
2463894d53b0ca25534c8ee444808542,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
246616d83aca6b3b567c37fd721578af,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,JL-ETNP-F27,
2471874e6c6622ef8d00f5d8ba26e718,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,
2479ceaa49546397c72d2e56d4ba47c1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
24828f341b5bd8d7c1feef75ca024d58,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
248786aa68edceb0f7a2047d0a771f64,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
2490a0ff9ee6af77da057bd5d2494db2,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,,
249145056ab066359911e0c7d034e957,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
24968a67437e5f150b7e86b86ed3b33d,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,NS10_marine_group,uncultured_Bacteroidetes/Chlorobi
2498f35cf6917c34084df73ac6475215,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
24a7509dd1e86c36a5dd6e3e4bb3606e,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
24aa7dd0f8aab3849112ca464a06da1d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,uncultured_nuHF2
24ac062a48fdf7a2e7c920469f1447a4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,marine_metagenome
24b0a609940b5b8f408191bf6aaefe7c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
24b8921f38aabfd02201a22c56641c52,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
24c7ee90c2a6c9bdf911d3581168c7d5,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,uncultured_Planctomycetaceae
24c9eb32ba879844e9ed5de6cc2582b1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,uncultured_Alphaproteobacteria
24d329f5035b58fb0d3084e077f336cb,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
24dcfb318c3ffa1ef67cd0de1b04405c,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),uncultured_marine
24e0194f049738116da0d57e83a2ac05,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Phalacroma_mitra
24e2279546252c33b31df59171a6ba25,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
24e7cc978fb57943f329338d8ca2e24c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_bacterium
24e8871738ffdb4622796a29f8f383c8,Bacteria,Proteobacteria,,,,,
24ea42d17c6a962abc765fb5c1baf671,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
24ef04db714b48ed56f0a08c1f41ab76,Bacteria,Desulfobacterota,Desulfuromonadia,Bradymonadales,Bradymonadales,Bradymonadales,uncultured_marine
24f3374f67496210c6b6b23ac41e60f8,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,uncultured_marine
24f7e63e356576541ca7c20336c09d7c,Bacteria,,,,,,
24fa0e6482e99f136cb083c692e57f41,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
2503db634f092e8c53cfbc3f6eb39ffc,Eukaryota,Arthropoda,Maxillopoda,Calanoida,Calanoida,Calanoida,
250cbfbb770b2821b03cd3c661461631,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,uncultured,
25255ef7d1d0a53521bbbc17a7c1d26d,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS2b_marine_group,
25328aec6f78cc87e921891df2f05e0b,Bacteria,,,,,,
2533d6e72061b627e2069309ae215b7b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,uncultured,uncultured_bacterium
2540db6fabca8da4d252ea1f4b0257bb,Bacteria,Cyanobacteria,Cyanobacteriia,,,,
25423335291272c823e4503ad2803b9c,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
25445ceac5a5627f3c08db3353ae6806,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,OM43_clade,
255c25a51cb599fb6e012de2cee79ae1,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,uncultured,
255d0400347bf84c3bfda0f6f14e92e2,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,SAR86_clade,SAR86_clade,
25621ec7acf8888e5c799ad9fb89027c,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,
256ec58b8c8266ce9e24ecbd290a4959,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,uncultured_marine
2585294b3f65db6f8d2d63cf5f8df617,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
258939326f939b2f517b8f6c0f40b786,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,
258e8ff042fc984d7e7bf19b90050b71,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_Alphaproteobacteria
25918f634c09835e79130f1b6b2961e0,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
259926948aaa680ba9d7616d5d981f2b,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Lentimonas,
25a087a73fedf7491b72d35ac456011d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
25a14e19b18525ccd6b9d1f512180fbd,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
25cb4e6687aabc60469c82e6f69637a9,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),
25d173b55a11f983edc6973005fc420c,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,
25d69fdb0202edbfab9c0097fd74cd13,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,uncultured_Alphaproteobacteria
25da76397d8bee64c9d49cadd2738aaa,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Pleionea,
25dce1a6a4e505eeeaa73e50a02962e2,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,SAR92_clade,
25e3f0f3e7e914ef04cb56541dae0ef6,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
25e88dd8f40c642a512f66094717d2a9,Bacteria,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,uncultured,uncultured_Rhodospirillales
25e98bcda9c866f42d4cded1e55798e5,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,SUP05_cluster,
25f8bb1371e8cb4b87af30156cc21e69,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
25fa49c6c4f48c5012e6f071c65efe77,Eukaryota,,,,,,
26015003d42bdd2ad81e2065b7f99f02,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,uncultured_marine
260a6ce9f5a56233cb20e2ec5b813d53,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,
260adbbe4dffbd5685a9c39b2bcb5036,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
26163cb0a0505475ebe875501a145f34,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
2618039d548a92fc183d588da30a5eca,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
261993e069914cec2fde39a54cb33152,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Henriciella,Henriciella_marina
2623679bd92a92c9c0af1e84da8a9fa1,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
262b56ec742932122c6b7e44348ff62a,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,uncultured,uncultured,uncultured_marine
263058d74f349b753641a3b046047c3f,Unassigned,,,,,,
263232b5aa514fc4305fe550d441a825,Bacteria,Patescibacteria,Gracilibacteria,JGI_0000069-P22,JGI_0000069-P22,JGI_0000069-P22,
2633c3541d17b27ef3c50324aae2837c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
2635bba507e575161dfe80123841f880,Bacteria,,,,,,
263ac8bf1461e10640323bd4d58c5f29,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
263e41ea2c25dc87bd2ff5910cf30d40,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,
263f67f471dd1e8d22b5a9e46c4b289d,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,
264298b50beea0ac841eed8a62475dd5,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
2645a3a5f7b5ecff19e6932876c699fa,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Martelella,
26480b6f37d84022e499b22c9664c89f,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,
264aaec53dd59617231d71b312a9d581,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
26501b83bf740d68c5e131c03252a34b,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,uncultured,
2650b42e6a4603b7146e41537b82c5e2,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
2650e8bc7c99f29c9862f39747981e1a,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
26514f62e66ef194c06ab950f48c0271,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
265382b9f66ce2c22e047c79bb0949ad,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,GWE2-31-10,uncultured_organism
2654abc8f405b0d11388d2c8ca36a9b3,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,uncultured_Crocinitomix
26568c0dd01c6e3661a533589af9a3aa,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5)_clade,
2658cdf4649d5b6e31c0f289d25370c6,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,uncultured,
267b439d18a307df41812b0e32bbd7f4,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
26876aaf6cff99073bcfb308d6aa306a,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,,
269a6a954a6ce43d5e5008ef19d482cc,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS7_marine_group,NS7_marine_group,
269b5c22fcf2c7c2892b9c9039de86cc,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
26a89b579d8c7fbdc92828d2e1c96c11,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,
26b1f9fd0fdec392e71d307f728279ac,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
26b62414cbd3f257a8012f9bf4dd6014,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),unidentified_marine
26ba1c3be9fb102889afcb9d61e730e7,Bacteria,Firmicutes,Thermoanaerobacteria,Thermoanaerobacterales,Family_III,Thermoanaerobacterium,
26bea4b480b9021d7be7b1f3ae6386f1,Bacteria,Actinobacteriota,Actinobacteria,PeM15,PeM15,PeM15,
26ce1dbd120840855dfaefb91cdd2d55,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
26d8f7e0a4767264d1a8ca5b8bba5689,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,uncultured_Peredibacter
26ec04e2a6ebd2cec8a15ef207973123,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
27003fa654341aed4c879c415a7d6793,Bacteria,Bacteroidota,Bacteroidia,,,,
270264725b82944f0dacd0150a188098,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,,
270d7ee65b1649f112f346785941bd72,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Pycnococcus_provasolii
270e0d3eafa4dd72cbde162ad2dec115,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS2b_marine_group,
270e80e24585e4258a2c6499355a512a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
270fc64eb1c8dd892fbd17d020f1de98,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
2731559fe125d3b21b9a746e69bef718,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,,
273c4ad302fef76747f7d27008c3e29a,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,SAR116_clade,
27424c36d303b424a838dff2c77b0a9a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
274a543c379024a0a723754e06b1d350,Bacteria,,,,,,
275c2ae7b9ccbd4e680da91477a870d8,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4_marine_group,uncultured_Bacteroidetes
