,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_2561,Eukaryota,Cryptophyta,unknown,Pyrenomonadales,Geminigeraceae,g_,s_
ASV_2563,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2564,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_2565,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2566,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2569,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2574,Eukaryota,unknown,unknown,Choanoflagellata,Stephanoecidae,g_,s_
ASV_2575,Eukaryota,unknown,unknown,Choanoflagellata,Stephanoecidae,g_,s_
ASV_2576,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2577,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_2579,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2580,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2581,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Cinetochilidae,g_,s_
ASV_2582,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2585,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2586,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2587,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2589,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_2590,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2591,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2592,Eukaryota,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11006
ASV_2593,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_2594,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2595,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,g_,s_
ASV_2596,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2598,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_2599,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2601,Eukaryota,unknown,unknown,Diplonemea,Diplonemidae,g_,s_
ASV_2603,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,Aplanochytrium,Aplanochytrium kerguelense
ASV_2604,Eukaryota,Ciliophora,Oligohymenophorea,Apostomatida,Foettingeriidae,unassigned,unassigned
ASV_2606,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2608,Eukaryota,unknown,Polycystinea,unassigned,unassigned,g_,s_
ASV_2609,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2610,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,g_,s_
ASV_2612,Eukaryota,Ciliophora,Oligohymenophorea,Peniculida,Stokesiidae,g_,s_
ASV_2615,Eukaryota,unknown,unknown,Diplonemea,unknown,unknown,Diplonemida sp. 3 RG-2016
ASV_2616,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2617,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2618,Eukaryota,Basidiomycota,Agaricomycetes,unassigned,unassigned,unassigned,unassigned
ASV_2620,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2622,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,Eimeriidae,unassigned,unassigned
ASV_2623,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2624,Eukaryota,unknown,unknown,unknown,unknown,unknown,phototrophic eukaryote
ASV_2625,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2628,Eukaryota,Cryptophyta,unknown,Cryptomonadales,Cryptomonadaceae,Cryptomonas,unassigned
ASV_2629,Eukaryota,unknown,unknown,Diplonemea,unknown,unknown,s_
ASV_2631,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2632,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,unassigned,unassigned
ASV_2634,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2635,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2636,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,unassigned,unassigned,unassigned
ASV_2637,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2638,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2639,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2641,Eukaryota,Streptophyta,Charophyceae,Charales,Characeae,g_,s_
ASV_2643,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2644,Eukaryota,unknown,unknown,Telonemida,unknown,g_,s_
ASV_2645,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2646,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2648,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2650,Eukaryota,unknown,unknown,unknown,unknown,Solenicola,Solenicola setigera
ASV_2651,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Hemidiscaceae,Actinocyclus,Actinocyclus curvatulus
ASV_2652,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2654,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,unassigned,unassigned
ASV_2655,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2657,Eukaryota,unknown,Dinophyceae,Syndiniales,Eudubosquellidae,g_,s_
ASV_2659,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2660,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,unassigned
ASV_2662,Eukaryota,unknown,unknown,unknown,unknown,unknown,phototrophic eukaryote
ASV_2663,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2665,Eukaryota,Annelida,Polychaeta,Terebellida,unknown,Amphitrite,s_
ASV_2667,Eukaryota,Cercozoa,unknown,Euglyphida,Paulinellidae,g_,s_
ASV_2672,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,unassigned
ASV_2673,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2675,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2677,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_2678,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_2679,Eukaryota,unknown,unknown,Diplonemea,unknown,g_,s_
ASV_2681,Eukaryota,unknown,Raphidophyceae,unassigned,unassigned,g_,s_
ASV_2683,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2684,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2685,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_2686,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2687,Eukaryota,unknown,unknown,unknown,Colpodellaceae,g_,s_
ASV_2689,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Clausophyidae,Chuniphyes,unassigned
ASV_2691,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2693,Eukaryota,Cercozoa,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_
ASV_2696,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2697,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,g_,s_
ASV_2698,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2706,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,Eimeriidae,unassigned,s_
ASV_2709,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,Ensiculifera imariensis
ASV_2710,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2713,Eukaryota,unknown,Dinophyceae,Coccidiniales,Chytriodiniaceae,Chytriodinium,Chytriodinium sp. Atlantic
ASV_2715,Eukaryota,unknown,unknown,Diplonemea,unknown,g_,s_
ASV_2717,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,g_,s_
ASV_2719,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Eutintinnus,s_
ASV_2720,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2721,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Amphorides,Amphorides quadrilineata
ASV_2724,Eukaryota,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Protogastrostyla,s_
ASV_2726,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2728,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2729,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2730,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,Strombidium,Strombidium chlorophilum
ASV_2731,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2733,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2734,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2735,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2736,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2737,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2738,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2740,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2741,Eukaryota,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,g_,s_
ASV_2747,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina andersonii
ASV_2748,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2749,Eukaryota,unknown,unknown,Choanoflagellata,unknown,unknown,Choanoflagellida sp. SL163
ASV_2750,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,unassigned,s_
ASV_2752,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2753,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2754,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2756,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2757,Eukaryota,Euglenida,unknown,unknown,unknown,Rapaza,Rapaza viridis
ASV_2758,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_
ASV_2759,Eukaryota,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,unassigned,unassigned
ASV_2762,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Podonidae,g_,s_
ASV_2763,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,g_,s_
ASV_2764,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2766,Eukaryota,unknown,Dictyochophyceae,Florenciellales,unassigned,unassigned,s_
ASV_2767,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2770,Eukaryota,Cryptophyta,unknown,Pyrenomonadales,Chroomonadaceae,g_,s_
ASV_2771,Eukaryota,unknown,unknown,Diplonemea,Hemistasiidae,Hemistasia,Hemistasia phaeocysticola
ASV_2772,Eukaryota,Annelida,Polychaeta,Spionida,Spionidae,unassigned,s_
ASV_2773,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_2777,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,unassigned
ASV_2778,Eukaryota,Cryptophyta,unknown,Pyrenomonadales,Geminigeraceae,g_,s_
ASV_2780,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2781,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,unassigned
ASV_2782,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,g_,s_
ASV_2783,Eukaryota,unknown,unknown,Diplonemea,unknown,g_,s_
ASV_2784,Eukaryota,unknown,unknown,unknown,unknown,Incisomonas,Incisomonas marina
ASV_2786,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2788,Eukaryota,Cryptophyta,unknown,Cryptomonadales,Hemiselmidaceae,Hemiselmis,unassigned
ASV_2790,Eukaryota,Ciliophora,unknown,unknown,unknown,g_,s_
ASV_2793,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2794,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,g_,s_
ASV_2795,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2797,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2799,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_2802,Eukaryota,unknown,Dinophyceae,Syndiniales,Syndiniaceae,g_,s_
ASV_2803,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_2805,Eukaryota,unknown,unknown,Telonemida,unknown,Telonema,unassigned
ASV_2806,Eukaryota,Chytridiomycota,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2807,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_2808,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_2811,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2812,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2813,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2814,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2815,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2818,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2819,Eukaryota,unknown,Dinophyceae,Dinophysiales,Dinophysiaceae,Dinophysis,Dinophysis acuminata
ASV_2820,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_2821,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Loxocephalidae,g_,s_
ASV_2823,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Amphidomataceae,g_,s_
ASV_2825,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2826,Eukaryota,Chlorophyta,unknown,Pyramimonadales,unknown,Pterosperma,Pterosperma cristatum
ASV_2827,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2828,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2829,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2831,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2832,Eukaryota,Ciliophora,Oligohymenophorea,Apostomatida,Foettingeriidae,g_,s_
ASV_2834,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2835,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2837,Eukaryota,Cercozoa,unknown,Thaumatomonadida,Thaumatomastigidae,Protaspis,s_
ASV_2838,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2840,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2841,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Gonyaulacaceae,g_,s_
ASV_2842,Eukaryota,unknown,Dinophyceae,Peridiniales,Heterocapsaceae,g_,s_
ASV_2843,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,unassigned,unassigned
ASV_2844,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2845,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2848,Eukaryota,Chlorophyta,Palmophyllophyceae,Prasinococcales,Prasinococcaceae,g_,s_
ASV_2849,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2850,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2851,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2853,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2854,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_
ASV_2855,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,g_,s_
ASV_2856,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,unassigned,unassigned
ASV_2857,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2858,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2859,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2861,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2862,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_2863,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_
ASV_2864,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,s_
ASV_2866,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2868,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2869,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2870,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2871,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,Pentapharsodinium,s_
ASV_2872,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2873,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2874,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_2875,Eukaryota,unknown,unknown,Choanoflagellata,Stephanoecidae,g_,s_
ASV_2876,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,s_
ASV_2878,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2879,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2880,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2882,Eukaryota,Streptophyta,unknown,Solanales,Solanaceae,Solanum,unassigned
ASV_2883,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2884,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,unassigned,unassigned
ASV_2887,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2888,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2892,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2893,Eukaryota,unknown,Dinophyceae,Syndiniales,Syndiniaceae,g_,s_
ASV_2895,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_2898,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Takayama,Takayama cf. pulchellum
ASV_2899,Eukaryota,Ciliophora,unknown,unknown,unknown,Cryptocaryon,unassigned
ASV_2901,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Warnowiaceae,Warnowia,unassigned
ASV_2902,Eukaryota,unknown,Dinophyceae,Gymnodiniales,unassigned,unassigned,unassigned
ASV_2904,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2906,Eukaryota,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,unassigned,s_
ASV_2908,Eukaryota,unknown,Dinophyceae,unknown,unknown,unknown,Dinophyceae sp. UDMS0803
ASV_2910,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2913,Eukaryota,Ciliophora,Oligohymenophorea,unassigned,unassigned,unassigned,s_
ASV_2914,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2915,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2916,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Paragymnodinium,Paragymnodinium shiwhaense
ASV_2919,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2921,Eukaryota,Basidiomycota,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2926,Eukaryota,Bacillariophyta,Mediophyceae,unknown,unknown,g_,s_
ASV_2927,Eukaryota,unknown,unknown,Diplonemea,Hemistasiidae,g_,s_
ASV_2933,Eukaryota,unknown,Haptophyta,Prymnesiales,Prymnesiaceae,unassigned,s_
ASV_2936,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2937,Eukaryota,unknown,Polycystinea,Nassellaria,Plagiacanthidae,g_,s_
ASV_2939,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2940,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2941,Eukaryota,Picozoa,unknown,unknown,unknown,unknown,Picobiliphyte sp. MS584-11
ASV_2944,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2945,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,g_,s_
ASV_2946,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,Ensiculifera imariensis
ASV_2947,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2948,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_2949,Eukaryota,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,unassigned,unassigned
ASV_2950,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2952,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2953,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_2954,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2955,Eukaryota,unknown,unknown,unknown,unknown,Telonemia,s_
ASV_2956,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2957,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2962,Eukaryota,unknown,Pelagophyceae,unknown,unknown,unknown,Coccoid pelagophyte CCMP1395
ASV_2963,Eukaryota,unknown,Haptophyta,Phaeocystales,Phaeocystaceae,Phaeocystis,unassigned
ASV_2964,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2965,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,g_,s_
ASV_2966,Eukaryota,Streptophyta,unknown,Cucurbitales,Cucurbitaceae,Cucumis,Cucumis sativus
ASV_2970,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2971,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2972,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2973,Eukaryota,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,unassigned
ASV_2974,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_2975,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_2978,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2979,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,Blastodinium,s_
ASV_2980,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2982,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,unassigned
ASV_2986,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_2987,Eukaryota,unknown,Haptophyta,Prymnesiales,Prymnesiaceae,unassigned,unassigned
ASV_2993,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2994,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,unassigned
ASV_2995,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Warnowiaceae,Proterythropsis,Proterythropsis sp. BSL-2009a
ASV_2997,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,unassigned
ASV_2998,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,g_,s_
ASV_2999,Eukaryota,Cercozoa,Thecofilosea,unknown,unknown,g_,s_
ASV_3000,Eukaryota,unknown,unknown,Diplonemea,unknown,g_,s_
ASV_3001,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3002,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,unassigned
ASV_3003,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_3005,Eukaryota,unknown,Chrysophyceae,unassigned,unassigned,unassigned,unassigned
ASV_3006,Eukaryota,Ciliophora,Colpodea,unknown,unknown,g_,s_
ASV_3007,Eukaryota,unknown,unknown,unknown,unknown,unknown,phototrophic eukaryote
ASV_3008,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_3009,Eukaryota,Chlorophyta,unknown,Pyramimonadales,unknown,Pterosperma,Pterosperma cristatum
ASV_3012,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3014,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_3015,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_3016,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_3017,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
